0,0,95.1,10.637,11.552,16.545,18.25
0,0,95.2,10.656,11.573,16.576,18.284
0,0,95.3,10.675,11.594,16.606,18.318
0,0,95.4,10.694,11.615,16.637,18.353
0,0,95.5,10.713,11.636,16.669,18.388
0,0,95.6,10.732,11.657,16.7,18.423
0,0,95.7,10.751,11.678,16.731,18.457
0,0,95.8,10.77,11.699,16.762,18.492
0,0,95.9,10.789,11.719,16.793,18.527
0,0,96,10.809,11.74,16.825,18.562
0,0,96.1,10.828,11.761,16.856,18.597
0,0,96.2,10.847,11.783,16.887,18.632
0,0,96.3,10.866,11.804,16.919,18.667
0,0,96.4,10.885,11.825,16.95,18.702
0,0,96.5,10.905,11.846,16.982,18.737
0,0,96.6,10.924,11.867,17.013,18.773
0,0,96.7,10.943,11.888,17.045,18.808
0,0,96.8,10.963,11.909,17.077,18.844
0,0,96.9,10.982,11.93,17.109,18.879
0,0,97,11.001,11.952,17.14,18.915
0,0,97.1,11.021,11.973,17.172,18.95
0,0,97.2,11.04,11.994,17.204,18.986
0,0,97.3,11.059,12.015,17.236,19.022
0,0,97.4,11.079,12.037,17.268,19.058
0,0,97.5,11.099,12.058,17.3,19.094
0,0,97.6,11.118,12.08,17.333,19.13
0,0,97.7,11.137,12.101,17.365,19.166
0,0,97.8,11.157,12.123,17.398,19.203
0,0,97.9,11.177,12.144,17.43,19.239
0,0,98,11.197,12.166,17.463,19.275
0,0,98.1,11.216,12.188,17.495,19.312
0,0,98.2,11.236,12.209,17.528,19.349
0,0,98.3,11.256,12.231,17.561,19.385
0,0,98.4,11.276,12.253,17.594,19.422
0,0,98.5,11.295,12.275,17.627,19.459
0,0,98.6,11.315,12.297,17.66,19.496
0,0,98.7,11.336,12.319,17.693,19.533
0,0,98.8,11.355,12.341,17.727,19.571
0,0,98.9,11.376,12.363,17.76,19.608
0,0,99,11.396,12.385,17.793,19.646
0,0,99.1,11.416,12.407,17.827,19.684
0,0,99.2,11.436,12.429,17.861,19.721
0,0,99.3,11.456,12.452,17.895,19.76
0,0,99.4,11.477,12.474,17.929,19.797
0,0,99.5,11.497,12.496,17.963,19.836
0,0,99.6,11.518,12.519,17.997,19.874
0,0,99.7,11.538,12.542,18.031,19.913
0,0,99.8,11.559,12.564,18.066,19.951
0,0,99.9,11.579,12.587,18.1,19.99
0,0,100,11.6,12.61,18.135,20.028
0,0,100.1,11.621,12.633,18.17,20.068
0,0,100.2,11.642,12.655,18.205,20.107
0,0,100.3,11.663,12.679,18.239,20.146
0,0,100.4,11.684,12.702,18.275,20.186
0,0,100.5,11.705,12.725,18.31,20.226
0,0,100.6,11.726,12.748,18.345,20.265
0,0,100.7,11.747,12.771,18.381,20.305
0,0,100.8,11.768,12.795,18.417,20.345
0,0,100.9,11.79,12.818,18.452,20.385
0,0,101,11.811,12.842,18.488,20.426
